age,parent_education,study_hours,attendance_percentage,internet_access,travel_time,extra_activities,math_score,science_score,english_score,overall_score,gender_female,gender_male,gender_other,school_type_private,school_type_public,study_method_coaching,study_method_group study,study_method_mixed,study_method_notes,study_method_online videos,study_method_textbook,final_grade
1.4763697607407058,-1.4762103901606818,-1.360728412511999,0.03675036723669067,1,-1.364999894061536,0,-0.5041867298632132,-1.0324267444087416,-1.566163516015073,-0.9289127177802362,0,1,0,0,1,0,0,0,0,0,1,1
-0.8676168934303601,-1.4762103901606818,0.6644561513720804,-0.8469005063349122,1,1.3418413633040747,1,0.9572956072611437,0.9854289079748724,0.8559282007549677,0.3677403996612792,1,0,0,0,1,0,0,0,1,0,0,3
1.4763697607407058,-0.29271729275767666,1.032671526623731,1.2822110473100523,1,-0.4627194749396657,0,0.7853565087759256,0.5296309253188093,0.6261645596384421,0.879022319953259,1,0,0,0,1,0,0,0,0,1,0,3
-0.8676168934303601,0.8907758046453285,0.3422676980268859,0.5029283871524183,1,-0.4627194749396657,1,0.7614760784307563,1.1183699862495573,1.4016168484067162,0.6839972575738439,1,0,0,0,1,0,0,1,0,0,0,3
0.8903730971979393,-1.4762103901606818,-0.9004591934474355,-0.28331215389948,1,-0.4627194749396657,0,-1.2731365869776627,-0.10658709213861281,-0.4604259931417935,-0.6390105980270518,0,1,0,0,1,0,1,0,0,0,0,1
0.8903730971979393,0.8907758046453285,1.5389676675947508,0.30114984121874483,1,-1.364999894061536,0,1.7310215504446271,1.721352734138308,0.5160694816034403,1.648580674207166,1,0,0,1,0,0,0,0,0,1,0,5
1.4763697607407058,-1.4762103901606818,0.3882946199333421,-0.5268379851987406,1,-0.4627194749396657,1,0.12625663124925476,0.11656400353675167,1.0186774465458401,0.6787263099419681,0,1,0,1,0,0,0,0,0,0,1,3
-0.8676168934303601,0.8907758046453285,1.2628061361560128,1.3587477371469625,1,0.4395609441822045,1,1.6928128618923566,1.1468573601655616,0.8367812306619242,1.896315212905342,0,1,0,1,0,0,1,0,0,0,0,5
-1.4536135569731266,0.29902925594382584,-1.0385399591668045,-0.8260268636521182,1,0.4395609441822045,1,-1.4689561158080504,-0.12083077909661466,-1.2645987370496334,-0.9289127177802362,0,0,1,1,0,0,0,1,0,0,0,1
-1.4536135569731266,-1.4762103901606818,-0.3481361305699593,-0.13023877422565983,0,-0.4627194749396657,1,-0.6761258283484317,-1.3030567966107793,-0.422132052955706,-0.4018179545926283,0,1,0,0,1,0,0,0,1,0,0,2
0.30437643365517286,-1.4762103901606818,0.3422676980268859,1.5744420448691643,1,-1.364999894061536,1,0.2074500944228296,0.7242946470781694,-0.17800818426939746,0.32030187097439416,1,0,0,0,1,0,0,0,0,1,0,3
0.30437643365517286,1.482522353346831,1.6310215114076634,0.9760642879624101,1,1.3418413633040747,1,1.7310215504446271,1.721352734138308,1.7366888250349828,1.896315212905342,0,1,0,1,0,0,1,0,0,0,0,5
-0.2816202298875936,0.8907758046453285,-0.11800152103767757,1.1987164765788771,1,1.3418413633040747,0,0.11192837304215268,-0.035368657348602915,1.3537494231741067,0.47315935229880074,1,0,0,1,0,1,0,0,0,0,0,3
-0.2816202298875936,0.8907758046453285,1.4469138237818384,1.6996839009659277,1,1.3418413633040747,0,1.7310215504446271,1.721352734138308,1.511711926441718,1.896315212905342,0,0,1,1,0,0,0,0,0,1,0,5
-0.8676168934303601,0.8907758046453285,0.020079244681691387,0.5725071960950642,0,1.3418413633040747,1,0.21222618049186387,0.28748824703277515,0.2192914451612613,-0.2278766827407175,0,1,0,0,1,0,1,0,0,0,0,2
-0.2816202298875936,0.8907758046453285,-0.71635150582161,-0.5337958660930058,0,-1.364999894061536,0,-0.3704563199302656,-0.10183919648594542,-1.3459733599450694,-0.7707842888239538,0,0,1,0,1,0,0,1,0,0,0,1
-0.2816202298875936,0.8907758046453285,-0.71635150582161,1.671852377388869,1,-1.364999894061536,0,0.5178956889100297,0.5533704035821458,-0.08227333380417845,0.0040450130618294765,0,1,0,0,1,0,0,0,0,0,1,2
-0.2816202298875936,1.482522353346831,0.8485638389979056,0.46118110178683014,1,1.3418413633040747,0,0.4844630864267933,1.5314369080316148,0.11876985217278162,1.0635054870689216,0,1,0,1,0,0,0,0,0,1,0,3
-0.2816202298875936,1.482522353346831,0.15816001040106034,-0.12328089333139466,0,1.3418413633040747,0,0.35073267649384504,-0.011629179085266278,1.0186774465458401,0.3624694520294034,0,1,0,0,1,1,0,0,0,0,0,3
-0.8676168934303601,-0.29271729275767666,0.25021385421397313,-1.6679304518581335,1,1.3418413633040747,0,-0.3752324059992995,0.6293367340248228,-0.230662352025268,-0.10137393957569171,1,0,0,0,1,0,0,1,0,0,0,2
-0.2816202298875936,0.29902925594382584,1.1247253704366438,-1.320036407144904,0,0.4395609441822045,0,0.6134174102907066,0.6625720035934942,0.07568916946343279,0.6523715717825878,0,0,1,0,1,0,0,0,1,0,0,3
0.30437643365517286,1.482522353346831,-0.6242976620086974,-0.0397863226002194,1,-0.4627194749396657,0,-1.320897447668001,-1.1748636139887614,-0.3838381127696182,-0.7813261840877057,0,1,0,0,1,0,1,0,0,0,0,1
-1.4536135569731266,0.29902925594382584,0.9866446047172749,0.34985500747859716,1,0.4395609441822045,1,1.07669775898699,1.3700084558409256,1.4829914713021526,1.4061170831408667,1,0,0,1,0,1,0,0,0,0,0,4
0.30437643365517286,0.29902925594382584,0.25021385421397313,-1.4104888587703435,1,-1.364999894061536,1,0.0641675123518142,-0.19679710953929194,0.49692251151039635,0.3097599757106426,0,0,1,0,1,0,1,0,0,0,0,2
0.8903730971979393,-0.29271729275767666,0.8485638389979056,-0.11632301243713046,1,1.3418413633040747,1,0.4844630864267933,0.4631603861814664,-0.2402358370717897,0.22015386596874914,0,0,1,0,1,0,0,0,0,0,1,2
-0.8676168934303601,-0.29271729275767666,1.67704843331412,-0.5685852705643287,1,-0.4627194749396657,0,1.7310215504446271,1.721352734138308,1.7366888250349828,1.453555611827751,0,0,1,1,0,1,0,0,0,0,0,4
1.4763697607407058,-1.4762103901606818,0.7104830732785365,0.8438645509713825,0,0.4395609441822045,1,0.33162833221771004,0.29698403833810993,0.937302823650404,1.284885287607717,1,0,0,0,1,0,0,0,0,1,0,4
1.4763697607407058,-0.29271729275767666,-0.21005536485059034,1.191758595684612,1,-0.4627194749396657,0,0.3125239879415744,-0.011629179085266278,-0.08706007632743946,-0.17516720642195674,1,0,0,1,0,0,1,0,0,0,0,2
-0.8676168934303601,-0.29271729275767666,-0.8084053496345227,0.35681288837286135,1,-1.364999894061536,1,-0.47075412737997646,-0.358225561729981,-0.03440590857156894,-0.9605384035714927,1,0,0,0,1,0,0,1,0,0,0,1
-1.4536135569731266,-1.4762103901606818,-0.578270740102241,-0.22764910674536348,1,1.3418413633040747,1,-0.7955279800742779,0.026353986136072198,0.03739522927734532,-0.21206383984508945,0,0,1,0,1,0,0,0,1,0,0,2
-0.8676168934303601,-0.29271729275767666,0.11213308849460416,0.30114984121874483,1,0.4395609441822045,1,0.575208721738436,1.260806855829577,-0.5944547837931003,0.6734553623100916,1,0,0,1,0,0,0,0,0,0,1,3
0.30437643365517286,1.482522353346831,0.43432154183979865,-1.166963027471083,1,0.4395609441822045,0,0.25043486904413453,-0.3107466052033077,0.49692251151039635,0.014586908325581783,0,1,0,1,0,0,1,0,0,0,0,2
-0.8676168934303601,0.29902925594382584,-1.084566881073261,-1.7375092608007794,1,-0.4627194749396657,0,-2.414621157476752,-1.868056379278191,-1.9634631454457323,-1.8882251867816822,0,1,0,0,1,0,0,0,0,1,0,0
-0.2816202298875936,0.8907758046453285,-0.025947677224764792,-0.7494901738152075,1,0.4395609441822045,1,0.3029718158035066,0.12131189918941873,-0.2689562922113555,0.22015386596874914,0,1,0,1,0,0,1,0,0,0,0,2
1.4763697607407058,0.8907758046453285,-1.0385399591668045,1.5744420448691643,1,-0.4627194749396657,0,-0.8146323243504132,-1.3837710227061237,-1.4177744977939837,-0.7022619696095646,0,0,1,1,0,0,0,0,1,0,0,1
-0.2816202298875936,1.482522353346831,0.11213308849460416,0.6977490521918266,1,0.4395609441822045,0,0.6038652381526395,0.3919419513914565,-0.417345310432445,0.6629134670463392,1,0,0,1,0,0,0,0,0,0,1,3
-0.8676168934303601,0.29902925594382584,-0.3481361305699593,-0.7773216973922663,1,-0.4627194749396657,1,-0.3704563199302656,0.3397150992121162,0.15706379235886908,-0.4703402738070172,0,1,0,0,1,0,0,0,0,0,1,2
0.8903730971979393,-0.29271729275767666,0.9866446047172749,0.6907911712975623,0,-0.4627194749396657,1,0.9381912629850088,1.721352734138308,1.147919494673886,1.110944015755806,1,0,0,0,1,0,0,1,0,0,0,4
-0.8676168934303601,-0.29271729275767666,0.020079244681691387,0.8577803127599118,1,0.4395609441822045,1,0.9095347465708052,0.3919419513914565,0.3341732657195244,0.467888404666925,1,0,0,0,1,0,0,0,0,1,0,3
0.8903730971979393,-0.29271729275767666,-0.6242976620086974,-1.187836670153877,1,-1.364999894061536,1,-1.0391083695950043,-0.8899898748287217,-0.3742646277230965,-1.0501445133133858,0,1,0,0,1,0,1,0,0,0,0,1
1.4763697607407058,0.8907758046453285,0.25021385421397313,-0.5198801043044764,0,0.4395609441822045,0,-0.6665736562103642,0.10232031657874983,1.0761183568249717,0.3044890280787661,0,0,1,1,0,1,0,0,0,0,0,2
-0.8676168934303601,-0.8844638414591792,-0.11800152103767757,-0.24852274942815705,1,-0.4627194749396657,0,-0.5853801930367888,-0.34872977042464653,-0.2450225795950507,-0.3965470069607522,1,0,0,1,0,0,0,0,0,1,0,2
-0.2816202298875936,0.8907758046453285,1.032671526623731,0.8090751465000595,1,1.3418413633040747,0,-0.026578122959828483,1.1800926297342325,0.8559282007549677,0.8473966341620021,0,1,0,1,0,0,0,0,1,0,0,3
-0.8676168934303601,-0.8844638414591792,-1.4067553344184551,-0.18590182137977634,1,0.4395609441822045,0,-1.8032821406404198,-1.388518918358791,-1.2454517669565894,-1.8460576057266738,1,0,0,1,0,0,0,1,0,0,0,0
-1.4536135569731266,-0.8844638414591792,-0.07197459913122138,1.6509787347060754,1,0.4395609441822045,1,0.24565878297510094,-0.09234340518061097,0.43948160123126545,0.13054775622685566,1,0,0,1,0,0,0,0,0,0,1,2
0.30437643365517286,-1.4762103901606818,-0.44018997438287205,0.6560017668262395,1,0.4395609441822045,1,0.9859521236753472,0.6958072731621656,-0.30246348987418226,0.19907007544124453,0,1,0,0,1,0,0,0,1,0,0,2
-1.4536135569731266,1.482522353346831,0.8945907609043621,-1.4174467396646082,1,-1.364999894061536,1,0.006854479523408243,0.2827403513801081,1.147919494673886,0.5891202002000746,0,1,0,0,1,0,0,0,0,0,1,3
-1.4536135569731266,-0.29271729275767666,-0.3941630524764157,0.9482327643853513,1,0.4395609441822045,0,-0.4420976109657733,-0.5623850747946763,0.5400031942197452,0.09365112280372295,0,1,0,1,0,0,0,1,0,0,0,2
-0.8676168934303601,-1.4762103901606818,1.2628061361560128,0.6560017668262395,1,0.4395609441822045,0,1.3632629231290208,1.3937479341042622,0.678818727394313,1.321781921030849,1,0,0,0,1,0,0,0,1,0,0,4
1.4763697607407058,0.8907758046453285,1.4008869018753818,0.4333495782097724,1,-1.364999894061536,0,1.0337129843656858,1.707109047180306,1.597873291860415,1.3586785544539817,0,0,1,1,0,0,0,1,0,0,0,4
-1.4536135569731266,-0.29271729275767666,1.2167792142495566,0.6142544814606513,1,-1.364999894061536,1,1.0910260171940913,1.066143134070217,1.2675880577554097,1.453555611827751,0,0,1,0,1,0,0,0,1,0,0,4
-0.8676168934303601,1.482522353346831,-0.578270740102241,1.1778428338960836,1,-1.364999894061536,0,-1.043884455664038,-0.4294439965199909,-0.4987199333278813,-0.4703402738070172,0,1,0,1,0,0,0,0,0,1,0,2
0.8903730971979393,-1.4762103901606818,0.25021385421397313,1.344831975358433,0,0.4395609441822045,0,0.4892391724958269,0.691059377509498,0.4346948587080041,0.32030187097439416,0,0,1,0,1,0,0,0,0,1,0,3
-0.2816202298875936,-1.4762103901606818,-1.498809178231368,1.3100425708871102,1,-1.364999894061536,1,-1.1298540049066472,-1.939274814068201,-1.0156881258400638,-0.997435036994625,0,1,0,0,1,0,0,0,0,0,1,1
1.4763697607407058,1.482522353346831,1.3548599799689256,0.9621485261738807,1,-0.4627194749396657,0,1.057593414710855,1.721352734138308,0.8702884283247511,1.6749354123665465,0,0,1,0,1,0,0,0,0,1,0,5
-0.2816202298875936,0.8907758046453285,-1.5448361001378244,1.6370629729175459,1,-0.4627194749396657,1,-0.4850823855870779,-0.7428051095960345,-0.8002847122933211,-0.7233457601370692,1,0,0,0,1,0,0,0,0,1,0,1
-1.4536135569731266,1.482522353346831,-0.6703245839151538,1.6648944964946046,1,-0.4627194749396657,0,-0.5280671602083824,-0.34398187477197917,0.4442683437545261,0.09892207043559949,0,1,0,0,1,0,0,0,0,0,1,2
0.8903730971979393,1.482522353346831,-1.498809178231368,0.00196096276536773,1,-1.364999894061536,0,-0.953138820352395,-1.1036451791987514,-0.6710426641652752,-1.0448735656815096,1,0,0,0,1,0,0,1,0,0,0,1
1.4763697607407058,1.482522353346831,1.4469138237818384,0.4750968635753595,1,-1.364999894061536,0,1.611619398718781,1.721352734138308,1.7319020825117222,1.5537036168333969,0,1,0,0,1,0,0,0,0,1,0,4
-0.2816202298875936,-1.4762103901606818,1.1707522923431,-1.5705201193384293,1,-1.364999894061536,0,1.272517287817378,1.1753447340815655,1.32024222551128,1.0582345394370452,0,1,0,1,0,0,0,1,0,0,0,3
0.30437643365517286,-1.4762103901606818,-1.5908630220442808,1.4492001887724018,1,-0.4627194749396657,1,-1.5453734929125922,-0.7143177356800305,-0.9391002454678886,-0.8445775556702189,0,0,1,1,0,0,0,0,1,0,0,1
1.4763697607407058,-0.29271729275767666,0.20418693230751694,1.2474216428387295,0,-1.364999894061536,1,0.5656565496003682,1.2513110645242425,1.147919494673886,0.9211899010082674,0,0,1,0,1,1,0,0,0,0,0,3
0.8903730971979393,-0.29271729275767666,0.8945907609043621,-1.118257861211231,1,-1.364999894061536,0,-0.22717373785925019,-0.31549450085597514,0.03260848675408464,0.19379912780936875,0,0,1,1,0,0,0,1,0,0,0,2
0.8903730971979393,-0.29271729275767666,0.15816001040106034,0.419433816421243,1,0.4395609441822045,0,-0.4277693527586719,-0.3724692486879832,-0.9486737305144106,-0.13299962536694826,0,0,1,1,0,0,0,0,0,1,0,2
-1.4536135569731266,-0.8844638414591792,-0.7623784277280664,1.6857681391773982,1,-0.4627194749396657,0,-0.07433898365016696,-0.46267926608866233,-0.9965411557470201,-0.28585710669135445,1,0,0,1,0,0,1,0,0,0,0,2
0.30437643365517286,0.8907758046453285,-1.2226476467926297,-0.4503012953618305,1,1.3418413633040747,0,-1.3065691894608997,-1.4407457705381317,-1.3699070725613742,-1.2609824185884289,0,1,0,0,1,1,0,0,0,0,0,1
-0.8676168934303601,0.29902925594382584,1.2628061361560128,1.2265480001559348,1,0.4395609441822045,0,1.707141120099458,1.721352734138308,1.2292941175693224,1.2954271828714687,1,0,0,0,1,0,0,0,0,1,0,4
0.30437643365517286,-0.29271729275767666,1.4929407456882946,-1.250457598202258,1,-0.4627194749396657,0,1.2820694599554452,1.341521081924922,0.8463547157084462,1.416658978404619,1,0,0,1,0,0,0,0,0,1,0,4
-0.8676168934303601,0.8907758046453285,0.020079244681691387,-0.5755431514585929,1,1.3418413633040747,0,-0.48030629951804393,-0.5101582226153356,-0.599241526316361,-0.29639900195510677,0,0,1,1,0,1,0,0,0,0,0,2
1.4763697607407058,-1.4762103901606818,1.4929407456882946,-1.062594814057114,1,0.4395609441822045,1,0.1787935780086268,0.7053030644674998,0.9851702488830134,1.0318798012776647,0,0,1,0,1,0,0,0,1,0,0,3
0.8903730971979393,-0.8844638414591792,-1.3147014906055425,-1.2852470026735812,0,1.3418413633040747,0,-1.0916453163543767,-1.360031544442787,-0.9869676707004981,-1.5087169572866048,0,0,1,0,1,0,1,0,0,0,0,0
-0.2816202298875936,1.482522353346831,-0.5322438181957846,0.8786539554427054,1,-0.4627194749396657,0,0.6325217545668422,0.6483283166354924,0.16185053488212978,-0.22260573510884174,0,0,1,0,1,1,0,0,0,0,0,2
0.30437643365517286,-1.4762103901606818,1.5389676675947508,-0.060659965283013956,1,-0.4627194749396657,0,1.5781867962355438,0.6103451514141532,0.8128475180456195,1.2005501254976993,0,1,0,1,0,0,1,0,0,0,0,4
1.4763697607407058,0.29902925594382584,1.2167792142495566,-1.6400989282810752,1,-0.4627194749396657,1,0.6850587013262144,1.536184803684282,1.7366888250349828,1.1214859110195583,1,0,0,0,1,1,0,0,0,0,0,4
0.30437643365517286,-0.29271729275767666,-0.16402844294413396,0.6351281241434449,1,-0.4627194749396657,0,0.08804794269698345,0.28748824703277515,-0.20672863940896324,0.14636059912248375,1,0,0,0,1,0,0,1,0,0,0,2
1.4763697607407058,0.29902925594382584,-0.5322438181957846,1.5535684021863707,1,1.3418413633040747,1,-0.3513519756541303,0.45841249052879934,0.16663727740539114,0.0462125941168387,0,1,0,1,0,0,0,0,0,1,0,2
0.8903730971979393,1.482522353346831,0.20418693230751694,1.1708849530018184,1,1.3418413633040747,1,0.7089391316713836,0.3302193079067814,-0.79549796977006,0.22015386596874914,1,0,0,1,0,0,0,0,0,0,1,2
1.4763697607407058,0.8907758046453285,-1.4527822563249115,0.8925697172312348,1,-0.4627194749396657,0,-1.511940890429355,-1.4644852488014684,-0.8002847122933211,-1.513987904918481,0,1,0,1,0,1,0,0,0,0,0,0
-0.8676168934303601,0.8907758046453285,0.020079244681691387,-0.25548063032242224,1,1.3418413633040747,0,0.06894359842084846,-1.0324267444087416,0.860714943278229,-0.08029014904818747,1,0,0,1,0,0,0,1,0,0,0,2
0.8903730971979393,-1.4762103901606818,-0.025947677224764792,-0.7634059356037369,1,-0.4627194749396657,0,0.23133052476799887,0.1497992731054231,-0.010472195955264186,-0.027580672729426693,0,1,0,0,1,0,0,0,0,1,0,2
-0.8676168934303601,-0.29271729275767666,-1.4527822563249115,-0.8260268636521182,1,-1.364999894061536,1,-2.4385015878219214,-1.8253253184041849,-1.776780187038555,-1.7828062341441606,1,0,0,1,0,0,1,0,0,0,0,0
-0.2816202298875936,1.482522353346831,0.7104830732785365,-1.5009413103957834,1,1.3418413633040747,0,1.3250542345767502,1.0376557601542127,0.5543634217895279,0.5311397762494373,0,1,0,1,0,1,0,0,0,0,0,3
0.8903730971979393,0.8907758046453285,0.06610616658814798,-1.2365418364137288,1,0.4395609441822045,0,-0.5758280208987209,-0.016377074737933674,-0.9151665328515838,-0.21733478747696558,0,0,1,1,0,0,1,0,0,0,0,2
-0.8676168934303601,-0.8844638414591792,0.8025369170914494,-1.5705201193384293,0,-0.4627194749396657,0,0.70416304560235,0.28748824703277515,0.32938652319626305,0.5733073573044465,0,1,0,0,1,0,1,0,0,0,0,3
0.30437643365517286,0.29902925594382584,-0.3481361305699593,1.7344733054372505,1,0.4395609441822045,1,0.7137152177404178,0.2305134992007671,0.946876308696926,0.0040450130618294765,0,0,1,1,0,0,0,1,0,0,0,2
-0.8676168934303601,1.482522353346831,-0.3021092086635029,0.28723407943021545,0,0.4395609441822045,0,-0.7716475497291087,0.06433715135741068,-0.8481521375259305,-0.42290174512013257,0,1,0,1,0,1,0,0,0,0,0,2
0.8903730971979393,0.8907758046453285,-0.025947677224764792,-0.3041857965822745,1,0.4395609441822045,0,0.2838674715273716,0.38719405573878946,-0.3742646277230965,0.2675923946556334,0,0,1,0,1,0,0,0,1,0,0,2
-0.8676168934303601,0.8907758046453285,-1.5908630220442808,-0.24852274942815705,1,-1.364999894061536,1,-0.3656802338612317,-0.0733518225699414,-0.7189100893978848,-1.0237897751540055,0,1,0,0,1,0,0,0,0,1,0,1
-0.2816202298875936,0.8907758046453285,0.020079244681691387,-0.42942765267903693,1,-1.364999894061536,1,0.8378934555352976,0.5486225079294781,1.0282509315923622,0.336114713870023,0,0,1,0,1,1,0,0,0,0,0,3
1.4763697607407058,0.8907758046453285,0.43432154183979865,0.6142544814606513,1,1.3418413633040747,1,0.38894136504611637,0.9284541601428643,1.6983948848488954,0.7894162102113654,0,1,0,0,1,1,0,0,0,0,0,3
1.4763697607407058,-0.29271729275767666,-0.25608228675704653,0.196781627804776,1,0.4395609441822045,1,-0.8194084104194471,-0.18730131823395751,0.0900493970332155,-0.13299962536694826,1,0,0,1,0,1,0,0,0,0,0,2
-0.2816202298875936,-0.8844638414591792,0.06610616658814798,-0.617290436824181,1,0.4395609441822045,1,0.5465522053242332,-0.37721714434065057,-0.47478622071157656,-0.13827057299882442,0,0,1,1,0,0,0,0,0,1,0,2
0.30437643365517286,-0.8844638414591792,-1.5448361001378244,-1.4452782632416663,0,0.4395609441822045,1,-1.5262691486364566,-2.5612491445676207,-1.6092441987244217,-2.056895511001717,0,0,1,1,0,0,0,1,0,0,0,0
-0.2816202298875936,-1.4762103901606818,-1.084566881073261,-0.14415453601418823,1,0.4395609441822045,0,-1.7125365053287767,-0.7712924835120385,-0.790711227246799,-0.6390105980270518,0,1,0,0,1,0,0,1,0,0,0,1
-1.4536135569731266,0.8907758046453285,0.48034846374625484,-1.3826573351932852,1,1.3418413633040747,1,-0.6379171397961612,0.054841360052076564,-0.2881032623043992,-0.4439855356476368,1,0,0,0,1,0,0,0,1,0,0,2
-1.4536135569731266,-0.29271729275767666,0.5263753856527115,-0.2137333449568341,1,1.3418413633040747,0,0.7375956480855871,0.5486225079294781,1.4973516988719353,0.9264608486401432,0,1,0,0,1,0,0,1,0,0,0,3
-1.4536135569731266,-0.29271729275767666,-1.3147014906055425,-0.9651844815374099,0,-1.364999894061536,0,-1.917908206297232,-2.8508707793803274,-2.0065438281550803,-2.0147279299467082,0,1,0,1,0,0,0,0,0,1,0,0
0.30437643365517286,0.8907758046453285,-1.498809178231368,0.6907911712975623,1,0.4395609441822045,1,-0.6474693119342286,-0.7950319617753752,-0.9773941856539764,-1.055415460945262,0,1,0,0,1,0,0,0,0,0,1,1
-0.8676168934303601,-1.4762103901606818,-1.084566881073261,-0.6868692457668268,1,-1.364999894061536,1,-1.196719209873121,-2.0864595793008878,-1.0683422935959344,-1.4349236904403397,0,1,0,0,1,0,0,1,0,0,0,0
1.4763697607407058,-1.4762103901606818,1.5389676675947508,1.163927072107554,1,1.3418413633040747,0,1.4253520420264607,1.721352734138308,1.7366888250349828,1.6064130931521576,0,1,0,0,1,0,0,1,0,0,0,4
0.8903730971979393,0.8907758046453285,0.7104830732785365,1.0038958115394687,1,1.3418413633040747,0,0.6946108734642822,0.3302193079067814,0.6022308470221374,0.56803640967257,0,0,1,1,0,0,0,1,0,0,0,3
-0.2816202298875936,-1.4762103901606818,-0.025947677224764792,-1.5705201193384293,1,-0.4627194749396657,0,0.2074500944228296,0.18303454267409386,-0.8385786524794085,-0.5283206977576541,1,0,0,0,1,0,0,1,0,0,0,1
1.4763697607407058,0.8907758046453285,-1.498809178231368,-1.0765105758456435,0,-1.364999894061536,1,-2.3143233500270415,-0.7855361704700404,-2.35597603235313,-1.7775352865122849,0,1,0,0,1,0,0,1,0,0,0,0
-0.8676168934303601,1.482522353346831,-1.5448361001378244,0.45422322089256595,0,-0.4627194749396657,1,-1.3877626526344748,-1.4692331444541358,-1.8150741272246425,-1.0185188275221293,1,0,0,1,0,0,0,1,0,0,0,1
-0.2816202298875936,-1.4762103901606818,-1.636889943950737,0.06458189081374942,1,-1.364999894061536,0,-0.9340344760762594,-1.127384657462088,-0.9726074431307153,-1.3084209472753137,0,1,0,0,1,1,0,0,0,0,0,0
0.30437643365517286,-0.29271729275767666,-0.44018997438287205,-0.693827126661091,1,-1.364999894061536,1,-0.9483627342833612,-0.8804940835233869,-0.9486737305144106,-0.92364177014836,1,0,0,1,0,0,0,0,0,1,0,1
-0.2816202298875936,-0.29271729275767666,1.308833058062469,0.6281702432491807,1,1.3418413633040747,1,1.4778889887858333,0.5391267166241434,1.147919494673886,1.1689244397064433,1,0,0,1,0,1,0,0,0,0,0,4
-0.2816202298875936,1.482522353346831,1.5849945895012072,-0.4642170571503599,1,0.4395609441822045,1,1.611619398718781,1.0993784036388885,0.5735103918825719,1.416658978404619,0,0,1,1,0,0,0,1,0,0,0,4
-1.4536135569731266,1.482522353346831,1.2167792142495566,-1.584435881126958,1,1.3418413633040747,1,-0.6474693119342286,1.2038321079975691,0.8894353984177944,0.8368547388982505,0,1,0,1,0,0,0,1,0,0,0,3
1.4763697607407058,0.8907758046453285,1.6310215114076634,-1.577478000232694,1,1.3418413633040747,1,0.5226717749790639,0.5343788209714763,-0.4317055380022277,0.6839972575738439,0,0,1,0,1,0,0,0,0,0,1,3
-0.2816202298875936,1.482522353346831,-1.0385399591668045,-0.31114367747653876,0,-0.4627194749396657,1,-1.4832843740151518,-1.54994737054948,-2.107065421143561,-1.1924600993740402,1,0,0,0,1,0,1,0,0,0,0,1
